,Unnamed: 0,Area_code,State,Market,Market_size,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Budget_profit,Budget_COGS,Budget_margin,Budget_sales,Product_ID,Date,Product_type,Product,Type
3697,3697,860,connecticut,east,small market,21,64,111,47,43,15,375,50,30,60,90,6,2010-01-10,2,decaf espresso,1
3698,3698,860,connecticut,east,small market,26,71,124,53,45,17,380,40,50,70,120,6,2010-01-11,2,decaf espresso,1
3699,3699,860,connecticut,east,small market,36,68,127,51,44,16,311,40,40,70,110,6,2011-01-04,2,decaf espresso,1
3700,3700,860,connecticut,east,small market,30,65,112,48,40,15,334,40,40,70,110,6,2011-01-05,2,decaf espresso,1
3701,3701,860,connecticut,east,small market,22,57,99,43,38,14,388,20,40,50,90,6,2011-01-07,2,decaf espresso,1
3702,3702,860,connecticut,east,small market,40,105,190,85,65,32,494,40,60,80,140,9,2010-01-01,3,lemon,1
3703,3703,860,connecticut,east,small market,33,96,173,77,63,29,529,40,50,80,130,9,2010-01-05,3,lemon,1
3704,3704,860,connecticut,east,small market,28,88,160,72,60,27,606,30,50,70,120,9,2010-01-08,3,lemon,1
3705,3705,860,connecticut,east,small market,38,102,184,82,64,31,601,30,60,70,130,9,2010-01-11,3,lemon,1
3706,3706,860,connecticut,east,small market,62,105,213,85,68,32,494,40,60,80,140,9,2011-01-01,3,lemon,1
3707,3707,860,connecticut,east,small market,44,93,167,76,57,28,580,40,50,80,130,9,2011-01-06,3,lemon,1
3708,3708,860,connecticut,east,small market,44,93,167,76,57,28,613,40,50,80,130,9,2011-01-07,3,lemon,1
3709,3709,860,connecticut,east,small market,40,85,163,68,58,25,619,20,50,60,110,9,2011-01-12,3,lemon,1
3710,3710,860,connecticut,east,small market,46,90,165,75,44,23,956,50,50,70,120,10,2010-01-02,3,mint,1
3711,3711,860,connecticut,east,small market,46,91,167,76,45,23,965,60,50,80,130,10,2010-01-04,3,mint,1
3712,3712,860,connecticut,east,small market,35,77,142,65,42,20,1053,50,30,50,80,10,2010-01-10,3,mint,1
3713,3713,860,connecticut,east,small market,73,92,190,78,47,24,965,50,50,80,130,10,2011-01-01,3,mint,1
3714,3714,860,connecticut,east,small market,42,65,109,44,23,12,844,50,40,70,110,11,2010-01-05,1,darjeeling,0
3715,3715,860,connecticut,east,small market,36,59,99,40,23,11,881,50,40,60,100,11,2010-01-10,1,darjeeling,0
3716,3716,860,connecticut,east,small market,47,73,123,50,26,14,898,50,50,70,120,11,2010-01-12,1,darjeeling,0
3717,3717,860,connecticut,east,small market,70,72,129,49,25,13,809,60,50,80,130,11,2011-01-03,1,darjeeling,0
3718,3718,860,connecticut,east,small market,61,64,115,44,23,12,886,50,40,70,110,11,2011-01-09,1,darjeeling,0
3719,3719,860,connecticut,east,small market,76,78,141,54,27,15,885,60,50,80,130,11,2011-01-11,1,darjeeling,0
3720,3720,863,florida,east,major market,110,125,228,89,51,27,481,80,80,120,200,3,2011-01-03,0,decaf irish cream,1
3721,3721,863,florida,east,major market,138,159,271,114,55,35,555,100,100,150,250,3,2011-01-05,0,decaf irish cream,1
3722,3722,863,florida,east,major market,46,70,118,48,24,13,851,60,50,70,120,13,2010-01-10,1,green tea,0
3723,3723,863,florida,east,major market,30,51,85,34,21,9,863,40,30,50,80,13,2010-01-12,1,green tea,0
3724,3724,863,florida,east,major market,17,130,223,93,113,84,692,40,80,130,210,5,2010-01-09,2,caffe mocha,0
3725,3725,863,florida,east,major market,62,117,204,87,55,28,472,70,80,110,190,6,2010-01-05,2,decaf espresso,1
3726,3726,863,florida,east,major market,71,130,227,97,59,32,575,80,90,130,220,6,2010-01-07,2,decaf espresso,1
3727,3727,863,florida,east,major market,58,114,199,85,56,28,555,70,80,110,190,6,2010-01-09,2,decaf espresso,1
3728,3728,863,florida,east,major market,34,62,110,48,28,15,623,30,30,50,80,8,2010-01-01,3,chamomile,1
3729,3729,863,florida,east,major market,35,63,112,49,28,16,611,30,30,50,80,8,2010-01-03,3,chamomile,1
3730,3730,863,florida,east,major market,36,65,115,50,29,16,587,30,30,50,80,8,2010-01-07,3,chamomile,1
3731,3731,863,florida,east,major market,27,48,81,33,21,9,813,40,30,50,80,11,2010-01-03,1,darjeeling,0
3732,3732,863,florida,east,major market,40,48,86,33,21,9,813,40,30,50,80,11,2011-01-03,1,darjeeling,0
3733,3733,863,florida,east,major market,44,53,88,36,20,10,838,40,30,60,90,11,2011-01-05,1,darjeeling,0
3734,3734,903,texas,south,major market,63,100,178,78,37,25,593,100,90,130,220,3,2010-01-04,0,decaf irish cream,1
3735,3735,903,texas,south,major market,106,144,243,99,38,27,766,100,80,120,200,5,2010-01-02,2,caffe mocha,0
3736,3736,903,texas,south,major market,20,63,110,47,43,15,420,30,40,60,100,8,2010-01-07,3,chamomile,1
3737,3737,903,texas,south,major market,33,68,117,50,41,16,397,40,40,70,110,8,2011-01-06,3,chamomile,1
3738,3738,903,texas,south,major market,58,90,160,60,51,19,40,40,50,70,120,4,2011-01-09,2,caffe latte,0
3739,3739,904,florida,east,major market,78,141,235,94,63,31,697,90,90,130,220,2,2010-01-05,0,columbian,0
3740,3740,904,florida,east,major market,99,167,278,111,68,36,767,110,100,160,260,2,2010-01-06,0,columbian,0
3741,3741,904,florida,east,major market,104,172,286,114,68,37,822,120,100,170,270,2,2010-01-07,0,columbian,0
3742,3742,904,florida,east,major market,99,126,224,84,59,27,632,70,80,110,190,2,2011-01-03,0,columbian,0
3743,3743,904,florida,east,major market,132,143,261,102,54,31,666,90,90,130,220,3,2011-01-11,0,decaf irish cream,1
3744,3744,904,florida,east,major market,63,91,154,63,28,17,864,80,60,100,160,13,2010-01-08,1,green tea,0
3745,3745,904,florida,east,major market,49,75,126,51,26,14,857,60,50,80,130,13,2010-01-09,1,green tea,0
3746,3746,904,florida,east,major market,70,72,129,49,25,13,767,60,50,80,130,13,2011-01-03,1,green tea,0
3747,3747,904,florida,east,major market,70,72,129,49,25,13,779,60,50,80,130,13,2011-01-04,1,green tea,0
3748,3748,904,florida,east,major market,87,91,153,63,26,17,864,80,60,100,160,13,2011-01-08,1,green tea,0
3749,3749,904,florida,east,major market,42,47,83,31,19,8,856,40,30,50,80,13,2011-01-11,1,green tea,0
3750,3750,904,florida,east,major market,58,112,195,83,54,27,433,80,70,120,190,6,2010-01-04,2,decaf espresso,1
3751,3751,904,florida,east,major market,101,132,229,99,55,32,565,80,90,130,220,6,2011-01-08,2,decaf espresso,1
3752,3752,904,florida,east,major market,15,29,54,22,19,7,573,20,0,20,20,8,2011-01-10,3,chamomile,1
3753,3753,904,florida,east,major market,18,32,60,24,20,7,567,20,10,30,40,8,2011-01-12,3,chamomile,1
3754,3754,904,florida,east,major market,19,74,133,59,55,22,403,30,40,60,100,9,2010-01-07,3,lemon,1
3755,3755,904,florida,east,major market,20,66,134,54,56,20,312,20,40,50,90,9,2011-01-01,3,lemon,1
3756,3756,904,florida,east,major market,18,65,126,53,53,20,306,20,40,50,90,9,2011-01-02,3,lemon,1
3757,3757,904,florida,east,major market,23,72,129,58,51,22,338,30,40,60,100,9,2011-01-05,3,lemon,1
3758,3758,904,florida,east,major market,55,103,189,86,48,26,1081,50,60,80,140,10,2010-01-07,3,mint,1
3759,3759,904,florida,east,major market,71,94,185,80,46,24,1055,40,40,50,90,10,2011-01-10,3,mint,1
3760,3760,904,florida,east,major market,30,51,85,34,21,9,821,50,30,60,90,11,2010-01-04,1,darjeeling,0
3761,3761,904,florida,east,major market,45,51,91,34,21,9,821,50,30,60,90,11,2011-01-04,1,darjeeling,0
3762,3762,909,california,west,major market,40,28,132,104,55,33,685,-20,130,30,160,1,2010-01-02,0,amaretto,0
3763,3763,909,california,west,major market,40,-13,116,122,61,39,2555,-60,170,-20,150,1,2011-01-10,0,amaretto,0
3764,3764,909,california,west,major market,40,-24,138,162,96,53,3421,-120,200,-30,170,3,2010-01-09,0,decaf irish cream,1
3765,3765,909,california,west,major market,40,-27,146,173,100,57,3909,-130,200,-30,170,3,2010-01-11,0,decaf irish cream,1
3766,3766,909,california,west,major market,40,-36,200,238,113,78,2797,-150,290,-40,250,3,2011-01-07,0,decaf irish cream,1
3767,3767,909,california,west,major market,362,392,681,295,121,97,1714,250,280,370,650,6,2011-01-08,2,decaf espresso,1
3768,3768,909,california,west,major market,99,112,197,87,37,28,564,70,70,100,170,10,2011-01-07,3,mint,1
3769,3769,914,new york,east,major market,508,546,902,364,166,127,2617,370,340,520,860,2,2011-01-08,0,columbian,0
3770,3770,914,new york,east,major market,70,73,131,50,26,14,589,50,50,70,120,13,2011-01-11,1,green tea,0
3771,3771,914,new york,east,major market,40,-59,66,125,146,113,1382,-190,120,-60,60,5,2010-01-04,2,caffe mocha,0
3772,3772,914,new york,east,major market,40,-72,72,144,164,131,1979,-210,130,-60,70,5,2010-01-06,2,caffe mocha,0
3773,3773,914,new york,east,major market,40,-56,74,125,146,113,3142,-170,110,-60,50,5,2011-01-10,2,caffe mocha,0
3774,3774,914,new york,east,major market,40,-60,65,121,142,109,3385,-190,110,-60,50,5,2011-01-11,2,caffe mocha,0
3775,3775,914,new york,east,major market,40,-32,182,214,87,66,1480,-80,160,-20,140,10,2010-01-03,3,mint,1
3776,3776,914,new york,east,major market,40,-65,160,225,91,69,4742,-120,160,-50,110,10,2010-01-11,3,mint,1
3777,3777,914,new york,east,major market,40,-46,196,244,90,75,2636,-100,180,-30,150,10,2011-01-06,3,mint,1
3778,3778,914,new york,east,major market,40,-62,196,260,95,80,3076,-110,190,-40,150,10,2011-01-07,3,mint,1
3779,3779,914,new york,east,major market,184,178,298,123,42,34,947,150,130,190,320,11,2011-01-06,1,darjeeling,0
3780,3780,914,new york,east,major market,133,178,301,123,45,34,941,150,130,190,320,12,2010-01-08,1,earl grey,0
3781,3781,914,new york,east,major market,153,152,254,104,38,29,952,120,110,160,270,12,2011-01-07,1,earl grey,0
3782,3782,914,new york,east,major market,188,172,309,118,45,33,930,130,120,170,290,12,2011-01-11,1,earl grey,0
3783,3783,914,new york,east,major market,349,325,601,239,90,66,1262,250,220,330,550,7,2011-01-04,2,regular espresso,0
3784,3784,915,texas,south,major market,26,52,92,40,26,13,536,40,40,60,100,3,2010-01-11,0,decaf irish cream,1
3785,3785,915,texas,south,major market,104,109,206,84,39,27,603,110,100,140,240,3,2011-01-03,0,decaf irish cream,1
3786,3786,915,texas,south,major market,188,172,309,118,45,33,930,100,90,130,220,5,2011-01-11,2,caffe mocha,0
3787,3787,915,texas,south,major market,78,111,187,76,33,21,580,80,40,80,120,6,2010-01-10,2,decaf espresso,1
3788,3788,915,texas,south,major market,27,71,123,52,44,17,361,50,40,80,120,8,2010-01-05,3,chamomile,1
3789,3789,915,texas,south,major market,49,80,149,60,47,19,329,50,50,80,130,8,2011-01-02,3,chamomile,1
3790,3790,915,texas,south,major market,37,71,122,52,41,17,361,50,40,80,120,8,2011-01-05,3,chamomile,1
3791,3791,915,texas,south,major market,52,72,129,49,37,15,351,40,40,70,110,9,2011-01-03,3,lemon,1
3792,3792,916,california,west,major market,40,50,145,95,52,30,608,30,110,70,180,1,2010-01-01,0,amaretto,0
3793,3793,916,california,west,major market,40,16,133,109,57,34,796,-30,130,20,150,1,2011-01-03,0,amaretto,0
3794,3794,916,california,west,major market,40,3,124,113,59,36,2758,-50,130,0,130,1,2011-01-11,0,amaretto,0
3795,3795,916,california,west,major market,40,-32,159,191,109,63,1564,-150,240,-50,190,3,2010-01-04,0,decaf irish cream,1
3796,3796,916,california,west,major market,26,169,290,121,143,110,712,30,110,160,270,5,2010-01-02,2,caffe mocha,0
3797,3797,916,california,west,major market,39,169,309,121,143,110,712,30,110,160,270,5,2011-01-02,2,caffe mocha,0
3798,3798,916,california,west,major market,39,168,308,121,142,109,912,40,110,170,280,5,2011-01-11,2,caffe mocha,0
3799,3799,916,california,west,major market,211,324,567,243,113,80,1260,210,230,310,540,6,2010-01-03,2,decaf espresso,1
3800,3800,916,california,west,major market,197,191,320,132,45,36,994,140,110,170,280,8,2011-01-08,3,chamomile,1
3801,3801,916,california,west,major market,132,124,224,86,35,24,1003,80,80,110,190,8,2011-01-12,3,chamomile,1
3802,3802,916,california,west,major market,249,367,678,311,118,96,1296,240,260,330,590,9,2010-01-08,3,lemon,1
3803,3803,916,california,west,major market,134,179,302,123,45,34,959,110,90,130,220,11,2010-01-12,1,darjeeling,0
3804,3804,916,california,west,major market,125,117,211,81,33,22,441,70,50,80,130,12,2011-01-03,1,earl grey,0
3805,3805,916,california,west,major market,167,266,532,266,99,74,1797,170,250,260,510,4,2010-01-08,2,caffe latte,0
3806,3806,916,california,west,major market,157,251,501,250,94,70,1820,160,240,240,480,4,2010-01-12,2,caffe latte,0
3807,3807,917,new york,east,major market,245,387,645,258,142,90,2067,250,240,370,610,2,2010-01-02,0,columbian,0
3808,3808,917,new york,east,major market,312,474,790,316,162,110,2580,320,300,450,750,2,2010-01-09,0,columbian,0
3809,3809,917,new york,east,major market,493,534,882,356,165,124,2476,350,340,500,840,2,2011-01-06,0,columbian,0
3810,3810,917,new york,east,major market,92,239,541,302,147,114,1518,90,220,200,420,9,2010-01-09,3,lemon,1
3811,3811,917,new york,east,major market,392,352,618,228,88,63,1402,280,210,350,560,7,2011-01-02,2,regular espresso,0
3812,3812,917,new york,east,major market,565,464,719,211,83,59,933,390,200,460,660,7,2011-01-11,2,regular espresso,0
3813,3813,918,oklahoma,south,small market,29,56,100,44,27,14,618,50,50,70,120,2,2010-01-02,0,columbian,0
3814,3814,918,oklahoma,south,small market,29,55,98,43,26,14,613,50,50,70,120,2,2010-01-03,0,columbian,0
3815,3815,918,oklahoma,south,small market,29,56,99,43,27,14,597,50,50,70,120,2,2010-01-06,0,columbian,0
3816,3816,918,oklahoma,south,small market,74,115,205,90,41,29,572,140,130,160,290,2,2010-01-10,0,columbian,0
3817,3817,918,oklahoma,south,small market,71,112,200,88,41,29,561,90,100,130,230,2,2010-01-11,0,columbian,0
3818,3818,918,oklahoma,south,small market,49,60,113,46,27,15,608,60,50,80,130,2,2011-01-04,0,columbian,0
3819,3819,918,oklahoma,south,small market,41,56,98,43,24,14,602,50,50,70,120,2,2011-01-05,0,columbian,0
3820,3820,918,oklahoma,south,small market,110,115,218,90,41,29,572,140,130,160,290,2,2011-01-10,0,columbian,0
3821,3821,918,oklahoma,south,small market,105,112,213,88,41,29,561,90,100,130,230,2,2011-01-11,0,columbian,0
3822,3822,918,oklahoma,south,small market,21,39,66,27,18,7,859,60,30,60,90,3,2010-01-10,0,decaf irish cream,1
3823,3823,918,oklahoma,south,small market,44,48,90,32,21,8,821,50,40,60,100,3,2011-01-01,0,decaf irish cream,1
3824,3824,918,oklahoma,south,small market,30,42,70,29,19,8,835,40,30,50,80,3,2011-01-05,0,decaf irish cream,1
3825,3825,918,oklahoma,south,small market,26,36,59,24,16,6,856,30,30,40,70,3,2011-01-06,0,decaf irish cream,1
3826,3826,918,oklahoma,south,small market,22,34,56,23,17,6,868,40,20,50,70,3,2011-01-07,0,decaf irish cream,1
3827,3827,918,oklahoma,south,small market,22,33,55,22,16,6,865,30,20,40,60,3,2011-01-08,0,decaf irish cream,1
3828,3828,918,oklahoma,south,small market,42,49,87,33,21,9,870,50,30,60,90,3,2011-01-12,0,decaf irish cream,1
3829,3829,918,oklahoma,south,small market,17,34,56,22,17,6,452,30,10,30,40,5,2010-01-02,2,caffe mocha,0
3830,3830,918,oklahoma,south,small market,15,32,53,21,17,5,449,30,10,30,40,5,2010-01-03,2,caffe mocha,0
3831,3831,918,oklahoma,south,small market,10,26,44,18,16,5,478,20,10,20,30,5,2010-01-06,2,caffe mocha,0
3832,3832,918,oklahoma,south,small market,9,26,44,18,17,5,486,20,10,20,30,5,2010-01-07,2,caffe mocha,0
3833,3833,918,oklahoma,south,small market,10,25,41,16,15,4,484,20,10,20,30,5,2010-01-08,2,caffe mocha,0
3834,3834,918,oklahoma,south,small market,29,48,80,32,19,8,482,30,20,40,60,5,2010-01-11,2,caffe mocha,0
3835,3835,918,oklahoma,south,small market,18,29,49,20,15,5,464,30,10,30,40,5,2011-01-05,2,caffe mocha,0
3836,3836,918,oklahoma,south,small market,14,26,44,18,15,5,478,20,10,20,30,5,2011-01-06,2,caffe mocha,0
3837,3837,918,oklahoma,south,small market,12,26,44,18,16,5,486,20,10,20,30,5,2011-01-07,2,caffe mocha,0
3838,3838,918,oklahoma,south,small market,99,167,278,111,68,36,767,90,90,140,230,6,2010-01-06,2,decaf espresso,1
3839,3839,918,oklahoma,south,small market,62,119,197,78,57,25,798,40,60,90,150,6,2010-01-11,2,decaf espresso,1
3840,3840,918,oklahoma,south,small market,137,167,276,111,63,36,767,90,90,140,230,6,2011-01-06,2,decaf espresso,1
3841,3841,918,oklahoma,south,small market,107,133,236,88,61,29,817,60,60,110,170,6,2011-01-12,2,decaf espresso,1
3842,3842,918,oklahoma,south,small market,13,66,120,54,53,20,312,20,50,60,110,8,2010-01-01,3,chamomile,1
3843,3843,918,oklahoma,south,small market,11,65,118,53,54,20,306,20,50,60,110,8,2010-01-02,3,chamomile,1
3844,3844,918,oklahoma,south,small market,17,72,130,58,55,22,338,20,50,70,120,8,2010-01-05,3,chamomile,1
3845,3845,918,oklahoma,south,small market,19,74,133,59,55,22,377,30,50,80,130,8,2010-01-06,3,chamomile,1
3846,3846,918,oklahoma,south,small market,13,67,121,54,54,20,391,20,50,60,110,8,2010-01-11,3,chamomile,1
3847,3847,918,oklahoma,south,small market,20,66,134,54,56,20,312,20,50,60,110,8,2011-01-01,3,chamomile,1
3848,3848,918,oklahoma,south,small market,19,66,128,54,53,20,301,20,50,60,110,8,2011-01-03,3,chamomile,1
3849,3849,918,oklahoma,south,small market,22,70,135,57,55,21,313,30,50,70,120,8,2011-01-04,3,chamomile,1
3850,3850,918,oklahoma,south,small market,28,77,139,63,53,23,397,20,60,70,130,8,2011-01-08,3,chamomile,1
3851,3851,918,oklahoma,south,small market,17,129,221,92,112,83,599,40,80,130,210,9,2010-01-05,3,lemon,1
3852,3852,918,oklahoma,south,small market,25,132,242,95,115,86,532,30,90,130,220,9,2011-01-03,3,lemon,1
3853,3853,918,oklahoma,south,small market,24,132,242,95,116,86,554,30,90,130,220,9,2011-01-04,3,lemon,1
3854,3854,918,oklahoma,south,small market,35,154,262,110,120,100,665,40,100,150,250,9,2011-01-06,3,lemon,1
3855,3855,918,oklahoma,south,small market,25,134,245,96,117,87,683,40,80,120,200,9,2011-01-10,3,lemon,1
3856,3856,918,oklahoma,south,small market,98,155,267,112,57,34,40,90,90,130,220,4,2010-01-04,2,caffe latte,0
3857,3857,918,oklahoma,south,small market,101,159,273,114,58,35,40,100,90,140,230,4,2010-01-05,2,caffe latte,0
3858,3858,918,oklahoma,south,small market,105,164,282,118,59,36,40,100,100,140,240,4,2010-01-06,2,caffe latte,0
3859,3859,918,oklahoma,south,small market,102,161,277,116,59,35,40,100,90,140,230,4,2010-01-08,2,caffe latte,0
3860,3860,918,oklahoma,south,small market,89,143,245,102,54,31,40,60,80,100,180,4,2010-01-11,2,caffe latte,0
3861,3861,918,oklahoma,south,small market,121,186,320,134,65,41,40,90,100,140,240,4,2010-01-12,2,caffe latte,0
3862,3862,918,oklahoma,south,small market,139,159,271,114,54,35,40,100,90,140,230,4,2011-01-05,2,caffe latte,0
3863,3863,918,oklahoma,south,small market,141,161,275,116,55,35,40,100,90,140,230,4,2011-01-08,2,caffe latte,0
3864,3864,918,oklahoma,south,small market,122,134,245,96,52,29,40,80,80,110,190,4,2011-01-09,2,caffe latte,0
3865,3865,918,oklahoma,south,small market,180,186,341,134,65,41,40,90,100,140,240,4,2011-01-12,2,caffe latte,0
3866,3866,920,wisconsin,central,small market,16,70,127,57,54,21,313,20,60,70,130,1,2010-01-04,0,amaretto,0
3867,3867,920,wisconsin,central,small market,18,74,133,59,56,22,403,20,60,70,130,1,2010-01-07,0,amaretto,0
3868,3868,920,wisconsin,central,small market,33,80,155,65,58,24,403,30,60,80,140,1,2011-01-12,0,amaretto,0
3869,3869,920,wisconsin,central,small market,15,128,220,92,113,83,541,40,90,140,230,2,2010-01-02,0,columbian,0
3870,3870,920,wisconsin,central,small market,48,184,314,133,139,120,705,60,140,190,330,2,2011-01-08,0,columbian,0
3871,3871,920,wisconsin,central,small market,63,121,212,91,58,30,533,90,90,130,220,3,2010-01-06,0,decaf irish cream,1
3872,3872,920,wisconsin,central,small market,71,130,227,97,59,32,575,80,100,130,230,3,2010-01-07,0,decaf irish cream,1
3873,3873,920,wisconsin,central,small market,91,116,215,86,55,28,547,100,80,120,200,3,2011-01-10,0,decaf irish cream,1
3874,3874,920,wisconsin,central,small market,76,103,192,77,52,25,557,60,70,100,170,3,2011-01-11,0,decaf irish cream,1
3875,3875,920,wisconsin,central,small market,70,123,226,103,53,31,1073,100,110,150,260,5,2010-01-08,2,caffe mocha,0
3876,3876,920,wisconsin,central,small market,45,89,164,75,44,23,1063,70,90,110,200,5,2010-01-11,2,caffe mocha,0
3877,3877,920,wisconsin,central,small market,79,99,194,83,46,25,1063,80,90,120,210,5,2011-01-09,2,caffe mocha,0
3878,3878,920,wisconsin,central,small market,36,65,115,50,29,16,587,60,50,80,130,6,2010-01-07,2,decaf espresso,1
3879,3879,920,wisconsin,central,small market,47,58,110,45,26,14,605,50,50,70,120,6,2011-01-04,2,decaf espresso,1
3880,3880,920,wisconsin,central,small market,16,30,55,22,19,7,570,30,20,40,60,6,2011-01-11,2,decaf espresso,1
3881,3881,920,wisconsin,central,small market,29,65,104,39,36,12,380,40,30,60,90,8,2010-01-07,3,chamomile,1
3882,3882,920,wisconsin,central,small market,53,94,151,57,41,17,349,70,40,90,130,8,2010-01-09,3,chamomile,1
3883,3883,920,wisconsin,central,small market,48,88,141,53,40,16,321,50,50,80,130,8,2010-01-11,3,chamomile,1
3884,3884,920,wisconsin,central,small market,30,66,107,41,36,12,320,30,30,60,90,8,2010-01-12,3,chamomile,1
3885,3885,920,wisconsin,central,small market,93,105,178,62,42,19,346,70,50,90,140,8,2011-01-03,3,chamomile,1
3886,3886,920,wisconsin,central,small market,45,66,114,41,36,12,320,30,30,60,90,8,2011-01-12,3,chamomile,1
3887,3887,920,wisconsin,central,small market,58,85,144,59,27,16,842,60,50,70,120,9,2010-01-06,3,lemon,1
3888,3888,920,wisconsin,central,small market,64,68,123,47,25,13,772,50,40,60,100,9,2011-01-02,3,lemon,1
3889,3889,920,wisconsin,central,small market,41,81,137,56,40,17,382,50,40,80,120,11,2010-01-02,1,darjeeling,0
3890,3890,920,wisconsin,central,small market,27,65,110,45,38,14,410,30,30,60,90,11,2010-01-05,1,darjeeling,0
3891,3891,920,wisconsin,central,small market,24,59,99,40,35,12,443,20,30,50,80,11,2010-01-06,1,darjeeling,0
3892,3892,920,wisconsin,central,small market,21,54,90,36,33,11,462,10,30,40,70,11,2010-01-07,1,darjeeling,0
3893,3893,920,wisconsin,central,small market,20,54,90,36,34,11,458,10,30,40,70,11,2010-01-08,1,darjeeling,0
3894,3894,920,wisconsin,central,small market,31,67,113,46,36,14,454,30,30,60,90,11,2010-01-09,1,darjeeling,0
3895,3895,920,wisconsin,central,small market,1,87,150,63,86,57,506,10,50,80,130,12,2010-01-03,1,earl grey,0
3896,3896,920,wisconsin,central,small market,40,76,131,55,79,49,627,0,40,60,100,12,2010-01-12,1,earl grey,0
3897,3897,920,wisconsin,central,small market,4,90,165,65,87,58,513,10,50,80,130,12,2011-01-02,1,earl grey,0
3898,3898,925,california,west,major market,40,16,125,109,57,34,796,-30,130,20,150,1,2010-01-03,0,amaretto,0
3899,3899,925,california,west,major market,40,-26,130,148,91,48,1071,-110,180,-30,150,3,2011-01-02,0,decaf irish cream,1
3900,3900,925,california,west,major market,40,-32,162,195,102,64,1952,-140,240,-40,200,3,2011-01-05,0,decaf irish cream,1
3901,3901,925,california,west,major market,40,-31,167,200,103,66,2393,-140,250,-40,210,3,2011-01-06,0,decaf irish cream,1
3902,3902,925,california,west,major market,171,157,282,108,42,30,971,120,80,130,210,8,2011-01-10,3,chamomile,1
3903,3903,925,california,west,major market,135,136,228,94,35,26,562,80,60,90,150,12,2011-01-06,1,earl grey,0
3904,3904,925,california,west,major market,148,239,478,239,91,66,1464,150,220,230,450,4,2010-01-04,2,caffe latte,0
3905,3905,936,texas,south,major market,185,281,520,239,96,74,1246,340,350,420,770,2,2010-01-10,0,columbian,0
3906,3906,936,texas,south,major market,39,52,98,40,26,13,536,40,40,60,100,3,2011-01-11,0,decaf irish cream,1
3907,3907,936,texas,south,major market,91,126,213,87,35,24,756,90,70,110,180,5,2010-01-03,2,caffe mocha,0
3908,3908,936,texas,south,major market,47,79,147,59,47,19,411,40,50,70,120,8,2011-01-11,3,chamomile,1
3909,3909,936,texas,south,major market,31,68,114,46,37,14,424,30,40,60,100,9,2010-01-11,3,lemon,1
3910,3910,936,texas,south,major market,33,81,135,54,48,17,40,40,40,70,110,4,2010-01-06,2,caffe latte,0
3911,3911,937,ohio,central,major market,33,80,140,60,47,19,329,50,60,80,140,1,2010-01-02,0,amaretto,0
3912,3912,937,ohio,central,major market,32,77,134,57,45,18,323,50,60,80,140,1,2010-01-03,0,amaretto,0
3913,3913,937,ohio,central,major market,28,64,107,43,36,13,419,60,30,70,100,2,2010-01-10,0,columbian,0
3914,3914,937,ohio,central,major market,42,64,114,43,36,13,419,60,30,70,100,2,2011-01-10,0,columbian,0
3915,3915,937,ohio,central,major market,40,63,107,44,69,40,496,20,40,70,110,3,2010-01-06,0,decaf irish cream,1
3916,3916,937,ohio,central,major market,129,153,326,153,66,42,1319,140,190,200,390,5,2011-01-12,2,caffe mocha,0
3917,3917,937,ohio,central,major market,8,60,109,49,52,18,414,20,50,70,120,6,2010-01-08,2,decaf espresso,1
3918,3918,937,ohio,central,major market,25,72,145,58,59,22,338,40,60,90,150,6,2011-01-01,2,decaf espresso,1
3919,3919,937,ohio,central,major market,24,69,132,55,53,20,410,40,70,80,150,6,2011-01-11,2,decaf espresso,1
3920,3920,937,ohio,central,major market,29,48,80,32,19,8,456,50,20,50,70,8,2010-01-01,3,chamomile,1
3921,3921,937,ohio,central,major market,14,30,50,20,16,5,482,30,10,30,40,8,2010-01-09,3,chamomile,1
3922,3922,937,ohio,central,major market,16,32,53,21,16,5,480,30,0,30,30,8,2010-01-10,3,chamomile,1
3923,3923,937,ohio,central,major market,29,48,80,32,19,8,482,30,30,40,70,8,2010-01-11,3,chamomile,1
3924,3924,937,ohio,central,major market,25,44,73,29,19,8,490,30,20,40,60,8,2010-01-12,3,chamomile,1
3925,3925,937,ohio,central,major market,24,32,56,21,16,5,480,30,0,30,30,8,2011-01-10,3,chamomile,1
3926,3926,937,ohio,central,major market,22,34,56,23,17,6,868,40,10,40,50,9,2011-01-07,3,lemon,1
3927,3927,937,ohio,central,major market,30,39,70,27,19,7,859,30,10,30,40,9,2011-01-10,3,lemon,1
3928,3928,937,ohio,central,major market,108,134,237,88,61,29,653,70,70,120,190,11,2011-01-04,1,darjeeling,0
3929,3929,937,ohio,central,major market,97,155,267,112,58,34,502,90,90,140,230,12,2010-01-04,1,earl grey,0
3930,3930,937,ohio,central,major market,105,164,282,118,59,36,636,90,100,140,240,12,2010-01-06,1,earl grey,0
3931,3931,940,texas,south,major market,166,253,467,214,87,66,923,240,260,320,580,2,2010-01-03,0,columbian,0
3932,3932,940,texas,south,major market,345,367,672,311,109,96,1296,340,390,450,840,2,2011-01-08,0,columbian,0
3933,3933,940,texas,south,major market,93,100,190,78,37,25,593,100,90,130,220,3,2011-01-04,0,decaf irish cream,1
3934,3934,940,texas,south,major market,46,77,143,57,46,18,323,50,50,80,130,8,2011-01-03,3,chamomile,1
